Topology,DemandFile,ExitCode_SRPP,Time_SRPP,Umax_SRPP,ExitCode_MIP,Time_MIP,Umax_MIP,ExitCode_full,Time_full,Umax_full,ExitCode_CG4SR,Time_CG4SR,Umax_CG4SR
Sunet,0,0,0.573,0.900022,0,0.877892198,0.899993,0,0.609,0.899976,0,2.749849066,0.9001235
Sunet,1,0,0.595,0.899993,0,1.266812479,0.8999915,0,0.511,0.900006,0,2.648599264,0.9000555
Sunet,2,0,0.402,0.8999745,0,1.006538584,0.8999745,0,0.504,0.8999745,0,3.159990458,0.8999745
Sunet,3,0,0.494,0.900047,0,1.135398387,0.9000465,0,0.639,0.900058,0,2.618027006,0.899985
Sunet,4,0,0.423,0.899976,0,1.968731078,0.900019,0,0.606,0.9000115,0,3.441156662,0.8999835
Surfnet,0,0,4.667,0.8999325,0,18.678613013,0.9000115833,0,5.019,0.899951,0,75.188955942,0.8999995
Surfnet,1,0,3.953,0.899911,0,18.37105057,0.8999785,0,4.784,0.8999135,0,50.634807806,0.899936
Surfnet,2,0,2.976,0.9000105,0,24.36380815,0.9000135,0,4.377,0.89999275,0,60.110079455,0.900002
Surfnet,3,0,4.169,0.899951,0,19.533381447,0.900001,0,5.5,0.8999425,0,59.443848864,0.8999555208
Surfnet,4,0,4.75,0.89998475,0,15.781773871,0.90000325,0,6.232,0.899959,0,66.606024109,0.90002625
Switch,0,0,11.965,0.8999908,0,284.754316421,0.8999383,0,17.173,0.8999374,0,287.622421515,0.8999801
Switch,1,0,11.315,0.8999752,0,239.576432372,0.8999134,0,17.007,0.8999894,0,295.124969765,0.8999486
Switch,2,0,12.294,0.899975,0,171.204681544,0.8999828,0,18.103,0.8999682,0,312.71912919,0.8999446
Switch,3,0,11.613,0.8999872,0,151.239575604,0.8999663,0,16.6,0.89998865,0,287.800735391,0.90000105
Switch,4,0,11.371,0.8999302333,0,248.390803074,0.8999231,0,16.808,0.8999660667,0,274.042468579,0.8999335667
SwitchL3,0,0,0.913,0.9385876,0,2.612311006,0.9385802,0,1.281,0.938596,0,22.165846832,0.9385876
SwitchL3,1,0,0.977,0.9594151,0,3.029105268,0.9593663,0,1.449,0.9594171,0,24.225547369,0.9593757
SwitchL3,2,0,0.895,0.9712003,0,2.260460214,0.971092,0,1.335,0.9711219,0,21.953625134,0.9710912
SwitchL3,3,0,0.901,0.9701656,0,2.419224174,0.9701429,0,1.333,0.9701601,0,20.825094942,0.9701358
SwitchL3,4,0,0.889,0.9418695,0,2.168485062,0.941831,0,1.375,0.9418447,0,22.363369498,0.9418402
Syringa,0,0,1.307,0.899689,0,35.060201292,0.899689,0,11.183,0.899694,0,198.334718488,0.899726
Syringa,1,0,1.28,0.899588,0,61.807233647,0.899615,0,11.36,0.899588,0,198.668712691,0.899588
Syringa,2,0,1.278,0.899636,0,41.908798378,0.899592,0,11.338,0.899592,0,204.617345486,0.899592
Syringa,3,0,1.263,0.899568,0,14.386265827,0.899568,0,11.458,0.899568,0,196.383831088,0.899568
Syringa,4,0,1.271,0.899564,0,12.553708568,0.899564,0,11.388,0.899564,0,199.228639715,0.899564
TataNld,0,0,502.704,0.8994445833,1,1807.789104662,1.7376335,0,569.032,0.8994443542,1,-0,-0
TataNld,1,0,287.215,0.89941075,1,1807.945735739,1.5789948333,0,424.84,0.89941925,1,-0,-0
TataNld,2,0,455.523,0.8994293125,1,1808.254069475,0.899461375,0,561.376,0.8995005833,1,-0,-0
TataNld,3,0,301.493,0.89935525,1,1807.811619469,1.69614425,0,390.285,0.8994293333,1,-0,-0
TataNld,4,0,468.102,0.8995545,1,1808.1369182,1.9139281667,0,569.377,0.8995134792,1,-0,-0
Telcove,0,0,0.372,0.89935,0,2.54012272,0.89935,0,3.097,0.89935,0,151.440560697,0.89935
Telcove,1,0,0.37,0.899364,0,2.64118162,0.899364,0,3.142,0.899364,0,149.36557871,0.899364
Telcove,2,0,0.397,0.899391,0,2.817754353,0.899391,0,3.201,0.899391,0,151.372680011,0.899391
Telcove,3,0,0.388,0.899365,0,2.787533868,0.899365,0,2.941,0.899365,0,147.823326936,0.899365
Telcove,4,0,0.448,0.899382,0,2.59387966,0.899382,0,3.005,0.899382,0,151.019766304,0.899382
Telecomserbia,0,0,0.15,0.9026742,0,0.160553542,0.9026742,0,0.119,0.9026742,0,0.166211285,0.9182584
Telecomserbia,1,0,0.204,0.900098,0,0.279559234,0.900098,0,0.115,0.900098,0,0.22048429,0.9117864
Telecomserbia,2,0,0.133,0.9016348,0,0.106499447,0.9016348,0,0.087,0.9016348,0,0.171646429,0.906383
Telecomserbia,3,0,0.126,0.9151986,0,0.097614053,0.9151986,0,0.102,0.9151986,0,0.174621517,0.9151986
Telecomserbia,4,0,0.175,0.9027136,0,0.118278493,0.9027136,0,0.103,0.9027136,0,0.169846212,0.9201728
Tinet,0,0,6.512,0.8998694792,0,3.264179652,0.8998967917,0,7.413,0.8998803646,0,64.27879646,0.8998978229
Tinet,1,0,8.707,0.8999309271,0,3.724245512,0.8999312188,0,9.755,0.8999006875,0,68.379563521,0.8998517188
Tinet,2,0,8.882,0.8998824167,0,3.14524664,0.8998577396,0,9.703,0.8999286875,0,67.687727293,0.8998751875
Tinet,3,0,6.624,0.8998568056,0,3.105239854,0.89992425,0,7.571,0.8998405,0,66.121454902,0.8999205833
Tinet,4,0,6.586,0.8998425833,0,8.665421479,0.8999258889,0,7.677,0.899841,0,67.565146994,0.8998485278
TLex,0,0,0.084,1.4800004301,0,0.085768617,1.4800004301,0,0.072,1.4800004301,0,0.357679001,1.9480904662
TLex,1,0,0.083,1.5540116352,0,0.09352015,1.5540116352,0,0.063,1.5540116352,0,0.358061473,2.203147867
TLex,2,0,0.082,1.0136558605,0,0.189193785,1.0136558605,0,0.065,1.0136558605,0,0.367508353,1.7958414403
TLex,3,0,0.151,1.0131000855,0,0.267829615,1.0131344618,0,0.066,1.0131176523,0,0.357385258,1.9644011744
TLex,4,0,0.195,1.0131120491,0,0.177962569,1.0131238612,0,0.075,1.0131323417,0,0.368718069,1.3826057881
Tw,0,0,39.445,0.9142056667,0,582.851023521,0.91355725,0,45.505,0.9140061667,0,644.311941104,0.91757175
Tw,1,0,30.555,0.9087375417,0,124.018079559,0.90735075,0,32.969,0.9086625,0,627.505013829,0.9095151667
Tw,2,0,46.12,0.912044,1,1801.35638222,0.9116345,0,42.585,0.9121605,0,546.500034913,0.9143210833
Tw,3,0,31.549,0.9330397083,0,155.913845544,0.933006875,0,31.751,0.9331005833,0,540.735794453,0.934156875
Tw,4,0,24.53,0.9069540833,0,690.223359268,0.9066925,0,36.706,0.9071455,0,579.239845507,0.9079031667
Twaren,0,0,0.144,0.9000645,0,0.241263848,0.899991,0,0.156,0.8999905,0,0.950918203,0.899983
Twaren,1,0,0.34,0.8999785,0,0.240636482,0.8999825,0,0.155,0.9000305,0,0.936688492,0.8999815
Twaren,2,0,0.171,0.8999795,0,0.230228906,0.8999955,0,0.153,0.9000565,0,0.814825179,0.899989
Twaren,3,0,0.363,0.900027,0,0.307223512,0.900044,0,0.278,0.9000225,0,1.08194615,0.9000285
Twaren,4,0,0.217,0.900026,0,0.268565321,0.899978,0,0.155,0.8999945,0,0.979791588,0.900725
Ulaknet,0,0,0.453,0.89985,0,5.067034469,0.89985,0,4.07,0.89985,0,218.219607806,0.89985
Ulaknet,1,0,0.437,0.899832,0,5.530221597,0.899832,0,4.051,0.899832,0,233.594172661,0.899832
Ulaknet,2,0,0.44,0.899846,0,3.956017325,0.899846,0,4.003,0.899846,0,219.494959766,0.899846
Ulaknet,3,0,0.433,0.9538447,0,6.024411003,0.9538447,0,4.197,0.9538447,0,236.961166384,0.9538447
Ulaknet,4,0,0.446,0.899844,0,4.450477465,0.899844,0,4.159,0.899844,0,240.206604658,0.899844
UniC,0,0,0.222,0.899962,0,0.43675034,0.899962,0,0.305,0.899962,0,2.16179438,0.899962
UniC,1,0,0.403,0.899974,0,0.781325053,0.900048,0,0.337,0.900002,0,2.470222723,0.899966
UniC,2,0,0.208,0.8999625,0,0.591249775,0.8999625,0,0.362,0.8999625,0,1.829868159,0.8999625
UniC,3,0,0.229,0.899993,0,1.022604126,0.899969,0,0.334,0.900035,0,2.109047853,0.899968
UniC,4,0,0.267,0.899962,0,0.458528678,0.899962,0,0.297,0.899962,0,2.709383079,0.899962
Uninet,0,0,0.162,0.9000182222,0,0.114750458,0.9000182778,0,0.165,0.9000248333,0,0.462508156,0.9000805
Uninet,1,0,0.173,0.9000667778,0,0.209194901,0.8999995,0,0.133,0.9000076111,0,0.532534697,0.9000525556
Uninet,2,0,1.231,0.9000823333,0,1.300461034,0.9000516667,0,3.571,0.9000323333,0,0.708382664,0.9004178333
Uninet,3,0,0.151,0.9000053333,0,0.15947017,0.9000831667,0,0.125,0.9000195,0,0.538883734,0.9000261667
Uninet,4,0,1.021,0.9000481667,0,0.880245441,0.9000475,0,1.352,0.9000438333,0,0.568848126,0.9022795
Uninett2010,0,0,5.095,0.899835,0,66.220706611,0.899835,0,9.472,0.899835,0,301.700092136,0.899835
Uninett2010,1,0,5.214,0.899832,0,42.860116597,0.899832,0,9.521,0.899832,0,294.231114054,0.899832
Uninett2010,2,0,7.838,0.8999881667,0,93.773099992,0.9000295,0,10.219,0.9000165,0,309.98023311,0.90002
Uninett2010,3,0,5.526,0.899827,0,39.401776634,0.899827,0,9.549,0.899827,0,296.298260067,0.899827
Uninett2010,4,0,8.549,0.8999706667,0,130.289808497,0.900036,0,13.414,0.8999733667,0,349.042743623,0.90000975
Uninett2011,0,0,4.564,0.899902,0,27.563605317,0.899926,0,7.171,0.899902,0,247.154941864,0.9709605
Uninett2011,1,0,4.491,0.899918,0,40.499802773,0.899928,0,8.188,0.899913,0,219.989495807,1.050272
Uninett2011,2,0,4.29,0.899908,0,20.755876067,0.899952,0,8.106,0.899908,0,211.05136333,1.088386
Uninett2011,3,0,4.519,0.9010095,0,27.995334594,0.90094,0,10.412,0.900972,0,326.318544629,0.900965
Uninett2011,4,0,6.453,0.9012905,0,43.204293769,0.9013105,0,9.521,0.901318,0,234.689453504,1.5051045
Uran,0,0,0.119,1.252659,0,0.342041289,1.252659,0,0.187,1.252659,0,1.370506479,1.252659
Uran,1,0,0.107,1.201474,0,0.27990052,1.201474,0,0.173,1.201474,0,1.376618614,1.201474
Uran,2,0,0.106,1.237587,0,0.281284085,1.237587,0,0.171,1.237587,0,1.487830076,1.237587
Uran,3,0,0.109,0.899945,0,0.380012386,0.899945,0,0.179,0.899945,0,1.431574951,0.899945
Uran,4,0,0.111,1.236725,0,0.256942808,1.236725,0,0.176,1.236725,0,1.566354229,1.236725
UsCarrier,0,0,182.344,0.8986022917,1,1810.246169513,0.8988465,0,326.577,0.8986005,1,-0,-0
UsCarrier,1,0,172.043,0.8985855,1,1809.955587273,1.7410638125,0,338.573,0.8985925,1,-0,-0
UsCarrier,2,0,155.264,0.89859,1,1810.181891816,1.783664125,0,313.291,0.89859,1,-0,-0
UsCarrier,3,0,217.751,0.8986115,1,1809.800234552,1.83925825,0,321.188,0.898622,1,-0,-0
UsCarrier,4,0,175.472,0.898621,0,1645.010578058,0.898691375,0,348.596,0.8986508333,1,-0,-0
UsSignal,0,0,13.56,0.89990825,0,127.645191065,0.899863125,0,12.288,0.8999334167,0,151.824318451,0.8999775833
UsSignal,1,0,13.76,0.899914125,0,76.353363492,0.899943875,0,12.175,0.899897875,0,151.572806559,0.89990975
UsSignal,2,0,8.72,0.899921875,0,91.588220185,0.899923,0,14.253,0.89992325,0,144.00965529,0.899907875
UsSignal,3,0,13.766,0.8999471667,0,103.345807777,0.8998945833,0,16.174,0.8999370625,0,146.116385037,0.8999973333
UsSignal,4,0,9.831,0.8999005833,0,90.225512941,0.89993625,0,12.186,0.89990625,0,149.23209242,0.899940125
Uunet,0,0,4.888,0.8987144444,0,4.369001355,0.8987166667,0,5.726,0.8986933333,0,52.479024139,0.8986855556
Uunet,1,0,4.592,0.8986462963,0,4.173614155,0.8987005556,0,6.962,0.8986711111,0,46.558142893,0.8987033333
Uunet,2,0,5.627,0.8986538889,0,12.593942207,0.8986759259,0,6.45,0.8986777778,0,62.731516452,0.8986687037
Uunet,3,0,8.28,0.8989296296,0,21.537748788,0.8989037037,0,8.707,0.8989018519,0,62.974254249,0.8989333333
Uunet,4,0,5.886,0.8986777778,0,10.584972605,0.8986888889,0,5.34,0.8986925926,0,51.793326268,0.8986296296
Vinaren,0,0,0.126,0.8994774194,0,0.165971697,0.8994774194,0,0.191,0.8994774194,0,1.348279375,0.8994774194
Vinaren,1,0,0.126,0.8995290323,0,0.154313271,0.8995290323,0,0.176,0.8995290323,0,1.534086929,0.8995290323
Vinaren,2,0,0.129,0.8995032258,0,0.159865862,0.8995032258,0,0.188,0.8995032258,0,1.469813183,0.8995032258
Vinaren,3,0,0.13,0.8994903226,0,0.150872404,0.8994903226,0,0.18,0.8994903226,0,1.519453723,0.8994903226
Vinaren,4,0,0.124,0.8995419355,0,0.166367865,0.8995419355,0,0.176,0.8995419355,0,1.401303566,0.8995419355
VisionNet,0,0,0.108,0.899945,0,0.183024838,0.899945,0,0.2,0.899945,0,1.349822855,0.899945
VisionNet,1,0,0.116,0.899937,0,0.163451863,0.899937,0,0.202,0.899937,0,1.35710488,0.899937
VisionNet,2,0,0.106,0.899939,0,0.180330396,0.899939,0,0.208,0.899939,0,1.257191627,0.899939
VisionNet,3,0,0.104,0.899932,0,0.194266918,0.899932,0,0.211,0.899932,0,1.497719285,0.899932
VisionNet,4,0,0.107,0.89994,0,0.163173569,0.89994,0,0.21,0.89994,0,1.479370045,0.89994
VtlWavenet2008,0,0,16.653,0.8995445,0,92.806679952,0.89956175,0,43.735,0.8995555,0,586.874637537,0.89958875
VtlWavenet2008,1,0,18.471,0.8996295,0,60.874597746,0.899591,0,42.857,0.89962025,0,619.43418956,0.89961825
VtlWavenet2008,2,0,19.156,0.899599,0,94.998545068,0.899621,0,41.052,0.899611,0,579.450796103,0.8995875
VtlWavenet2008,3,0,18.18,0.89956875,0,202.6273543,0.899568,0,62.496,0.89955025,0,651.845180512,0.899621
VtlWavenet2008,4,0,39.776,0.89952975,0,142.153325393,0.8995755,0,42.723,0.899547,0,614.511534347,0.899576
VtlWavenet2011,0,0,27.305,0.89951775,0,347.748563335,0.899509,0,48.408,0.89955875,0,769.526702053,0.8995425
VtlWavenet2011,1,0,28.369,0.89956525,0,658.882943322,0.8995585,0,47.211,0.8994905,0,759.896550064,0.89951225
VtlWavenet2011,2,0,28.491,0.899561,0,143.184256015,0.89957725,0,50.391,0.899546,0,734.796247364,0.899582
VtlWavenet2011,3,0,27.397,0.89949625,0,144.216393389,0.899498,0,47.804,0.899569,0,729.34641664,0.89951425
VtlWavenet2011,4,0,28.047,0.8995795,0,135.872498152,0.89954075,0,51.845,0.89958125,0,773.132564179,0.8995295
WideJpn,0,0,0.15,0.9899885,0,0.328863409,0.9899885,0,0.301,0.9899885,0,3.264924729,0.9899885
WideJpn,1,0,0.188,0.899949,0,0.252562936,0.899949,0,0.287,0.899949,0,3.05645152,0.899949
WideJpn,2,0,0.161,0.9899915,0,0.2538714,0.9899915,0,0.284,0.9899915,0,3.454337112,0.9899915
WideJpn,3,0,0.201,0.899945,0,0.232450581,0.899945,0,0.297,0.899945,0,3.152480023,0.899945
WideJpn,4,0,0.143,0.989989,0,0.248868842,0.989989,0,0.282,0.989989,0,3.110665373,0.989989
Xeex,0,0,0.709,0.8999955,0,1.017945124,0.9000545,0,0.645,0.899999,0,2.399485504,0.8999945
Xeex,1,0,2.994,0.93533025,0,53.8528148,0.935217,0,8.543,0.935223,0,4.715450503,0.935229
Xeex,2,0,1.19,0.90003,0,0.984009345,0.900045,0,1.376,0.900074,0,3.43184899,0.900018
Xeex,3,0,6.655,0.9254565,0,70.965630675,0.925458,0,4.583,0.92552,0,7.649963954,0.926116
Xeex,4,0,2.333,0.93539575,0,2.224101504,0.935389,0,1.708,0.93542525,0,4.244432335,0.93537675
Xspedius,0,0,1.668,0.9000295,0,3.849617791,0.9000416667,0,2.533,0.9000285,0,11.975240487,0.900004
Xspedius,1,0,2.121,0.90003525,0,2.640277935,0.90000825,0,2.598,0.899979,0,14.963165664,0.9000226667
Xspedius,2,0,1.402,0.900025,0,2.086531878,0.900047,0,1.366,0.9000015,0,11.281331021,0.8999853333
Xspedius,3,0,1.401,0.9000043333,0,2.041959582,0.9000435,0,1.248,0.900046875,0,10.813167056,0.900093
Xspedius,4,0,1.785,0.9000111667,0,2.672882611,0.9000187083,0,2.578,0.90004025,0,11.249719393,0.90001425
York,0,0,0.226,0.8999985,0,0.614870183,0.9000245,0,0.244,0.900035,0,1.455091007,0.8999735
York,1,0,0.222,0.9000095,0,0.5583467,0.900011,0,0.233,0.8999915,0,1.24014812,0.900005
York,2,0,0.268,0.9000315,0,0.697856482,0.899999,0,0.294,0.899999,0,1.266738339,0.900021
York,3,0,0.247,0.8999735,0,0.407280047,0.900026,0,0.284,0.8999865,0,1.226201651,0.9000445
York,4,0,0.241,0.9000215,0,0.471558261,0.899989,0,0.282,0.8999935,0,1.210078238,0.8999845
Zamren,0,0,0.155,0.89855,0,0.385292331,0.89855,0,0.493,0.89855,0,5.167840387,0.89855
Zamren,1,0,0.152,0.89854,0,0.401685108,0.89854,0,0.5,0.89854,0,5.064954236,0.89854
Zamren,2,0,0.168,0.89852,0,0.54408516,0.89852,0,0.51,0.89852,0,5.156138778,0.89852
Zamren,3,0,0.175,0.89848,0,0.482204488,0.89848,0,0.494,0.89848,0,5.089506764,0.89848
Zamren,4,0,0.152,0.89863,0,0.455633132,0.89863,0,0.545,0.89863,0,4.992552979,0.89863
